TEXT	TEXT_TN	TYPE	NOTE
"The surface of the pure metal tarnishes quickly , eventually forming a protective passivating layer of the basic zinc carbonate , Zn 5 ( OH ) 6 ( CO 3 ) 2 , by reaction with atmospheric carbon dioxide"	" The surface of the pure metal tarnishes quickly , eventually forming one protective passivating layer of the basic zinc carbonate , Zn five ( OH ) six ( CO three ) two , by reaction with atmospheric carbon dioxide "		
"The surface of the pure metal tarnishes quickly , eventually forming a protective passivating layer of the basic zinc carbonate , Zn 5 ( OH ) 6 ( CO 3 ) 2 , by reaction with atmospheric carbon dioxide"	" The surface of the pure metal tarnishes quickly , eventually forming one protective passivating layer of the basic zinc carbonate , Zn five ( OH ) six ( CO three ) two , by reaction with atmospheric carbon dioxide "		
"The surface of the pure metal tarnishes quickly , eventually forming a protective passivating layer of the basic zinc carbonate , Zn 5 ( OH ) 6 ( CO 3 ) 2 , by reaction with atmospheric carbon dioxide"	" The surface of the pure metal tarnishes quickly , eventually forming one protective passivating layer of the basic zinc carbonate , Zn five ( OH ) six ( CO three ) two , by reaction with atmospheric carbon dioxide "		
"The surface of the pure metal tarnishes quickly , eventually forming a protective passivating layer of the basic zinc carbonate , Zn 5 ( OH ) 6 ( CO 3 ) 2 , by reaction with atmospheric carbon dioxide"	" The surface of the pure metal tarnishes quickly , eventually forming one protective passivating layer of the basic zinc carbonate , Zn five ( OH ) six ( CO three ) two , by reaction with atmospheric carbon dioxide "		
"The tune Sailing By is played until 00:48 , when the late shipping forecast is broadcast"	" The tune Sailing By is played until zero:forty eight , when the late shipping forecast is broadcast "		
"The volatilization of zinc in combination with zinc chloride at temperatures above 285 ¡«C indicates the formation of Zn2Cl2 , a zinc compound with a +1 oxidation state"	" The volatilization of zinc in combination with zinc chloride at temperatures above two hundred and eighty five ¡«C indicates the formation of ZntwoCltwo , one zinc compound with one +one oxidation state "		
"The volatilization of zinc in combination with zinc chloride at temperatures above 285 ¡«C indicates the formation of Zn2Cl2 , a zinc compound with a +1 oxidation state"	" The volatilization of zinc in combination with zinc chloride at temperatures above two hundred and eighty five ¡«C indicates the formation of ZntwoCltwo , one zinc compound with one +one oxidation state "		
"The volatilization of zinc in combination with zinc chloride at temperatures above 285 ¡«C indicates the formation of Zn2Cl2 , a zinc compound with a +1 oxidation state"	" The volatilization of zinc in combination with zinc chloride at temperatures above two hundred and eighty five ¡«C indicates the formation of ZntwoCltwo , one zinc compound with one +one oxidation state "		
"The volatilization of zinc in combination with zinc chloride at temperatures above 285 ¡«C indicates the formation of Zn2Cl2 , a zinc compound with a +1 oxidation state"	" The volatilization of zinc in combination with zinc chloride at temperatures above two hundred and eighty five ¡«C indicates the formation of ZntwoCltwo , one zinc compound with one +one oxidation state "		
"These included Roundabout East Anglia , a VHF opt-out of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from 6.45 am to 8.45 am"	" These included Roundabout East Anglia , one VHF optout of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from six point four five  am to eight point four five  am "		
"These included Roundabout East Anglia , a VHF opt-out of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from 6.45 am to 8.45 am"	" These included Roundabout East Anglia , one VHF optout of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from six point four five  am to eight point four five  am "		
"These included Roundabout East Anglia , a VHF opt-out of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from 6.45 am to 8.45 am"	" These included Roundabout East Anglia , one VHF optout of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from six point four five  am to eight point four five  am "		
"These included Roundabout East Anglia , a VHF opt-out of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from 6.45 am to 8.45 am"	" These included Roundabout East Anglia , one VHF optout of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from six point four five  am to eight point four five  am "		
"These included Roundabout East Anglia , a VHF opt-out of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from 6.45 am to 8.45 am"	" These included Roundabout East Anglia , one VHF optout of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from six point four five  am to eight point four five  am "		
"These included Roundabout East Anglia , a VHF opt-out of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from 6.45 am to 8.45 am"	" These included Roundabout East Anglia , one VHF optout of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from six point four five  am to eight point four five  am "		
"These included Roundabout East Anglia , a VHF opt-out of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from 6.45 am to 8.45 am"	" These included Roundabout East Anglia , one VHF optout of the Today programme broadcast from BBC East's studios in Norwich each weekday morning from six point four five  am to eight point four five  am "		
